Incident ID,Incident Date,State,City Or County,Complete_Address,School,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2777785,2023-12-13T00:00:00Z,Mississippi,Brooklyn,"215 Old Hwy 49 E,Brooklyn,Mississippi",Forrest County Agricultural High School,"31.07116905,-89.18881045802905",0,0,0,0,1
2778686,2023-12-13T00:00:00Z,New Mexico,Albuquerque,"1510 Ellison Dr NW,Albuquerque,New Mexico",Cibola High School,"35.20399,-106.66287744045914",0,0,0,0,1
2779760,2023-12-13T00:00:00Z,New Mexico,Albuquerque,"69 Hotel Cir NE,Albuquerque,New Mexico",Gilbert L Sena Charter High School,"35.083739949999995,-106.52647690738311",0,0,0,0,1
2777738,2023-12-12T00:00:00Z,Michigan,Kalamazoo,"2107 N 26th St,Kalamazoo,Michigan",Comstock High School,"42.30555685,-85.51964681633069",0,0,0,0,0
2777790,2023-12-12T00:00:00Z,Illinois,Oswego,"1525 Harvey Rd,Oswego,Illinois",Oswego East High School,"41.697432649999996,-88.27915276089709",0,0,0,0,1
2783456,2023-12-12T00:00:00Z,Ohio,Cleveland,"5100 Biddulph Rd,Cleveland,Ohio",James Ford Rhodes High School,"41.43048545,-81.72210705863696",0,0,0,0,1
2777451,2023-12-12T00:00:00Z,Mississippi,Biloxi,"1921 Tribe Dr,Biloxi,Mississippi",Biloxi Junior High School,"30.4335241,-88.94859707880994",0,0,0,0,1
2776978,2023-12-11T00:00:00Z,North Carolina,Pembroke,"8910 Deep Branch Rd,Pembroke,North Carolina",Pembroke Middle School,"34.6859959,-79.2039265",0,0,0,0,0
2777908,2023-12-11T00:00:00Z,California,Victorville,"12484 Tamarisk Rd,Victorville,California",Lakeview Leadership Academy,"34.477385049999995,-117.27056748984835",0,0,0,0,1
2776887,2023-12-11T00:00:00Z,South Carolina,Blythewood,"449 Rimer Pond Rd,Blythewood,South Carolina",Round Top Elementary,"34.196867600000004,-80.93788312927715",0,0,0,0,0
2777421,2023-12-11T00:00:00Z,Missouri,Branson,"263 Buccaneer Blvd,Branson,Missouri",Branson Junior High School,"36.6659106,-93.2191856",0,0,0,0,1
2785269,2023-12-11T00:00:00Z,Maine,North Berwick,"100 Noble Wy,North Berwick,Maine",Noble High School,"43.30470975,-70.77867174133235",0,0,0,0,1
2774956,2023-12-08T00:00:00Z,New Mexico,Albuquerque,"10800 Dennis Chavez Blvd SW,Albuquerque,New Mexico",Atrisco Heritage Academy High School,"35.0223717,-106.74876672941352",1,0,0,0,1
2775369,2023-12-08T00:00:00Z,California,San Francisco,"1150 Francisco St,San Francisco,California",Galileo Academy of Science and Technology,"37.80379835,-122.42417893424894",0,0,0,0,0
2775066,2023-12-08T00:00:00Z,Tennessee,Antioch,"1900 Hobson Pike,Antioch,Tennessee",Antioch High School,"36.0470425,-86.5984515005022",0,0,0,0,1
2776395,2023-12-07T00:00:00Z,New York,Albany,"600 New Scotland Ave,Albany,New York",Temple Israel of Albany,"42.6557447,-73.80172143109024",0,0,0,0,1
2773492,2023-12-07T00:00:00Z,North Carolina,Kernersville,"2500 W Mountain St,Kernersville,North Carolina",East Forsyth High School,"36.1190799,-80.1507984",0,0,0,0,0
2774594,2023-12-07T00:00:00Z,California,Long Beach,"1000 block of Junipero Ave,Long Beach,California",N/A,"33.78737615,-118.11976830071737",0,0,0,0,1
2772734,2023-12-06T00:00:00Z,Indiana,Indianapolis,"7300 E 56th St,Indianapolis,Indiana",Lawrence Central High School,"39.857552549999994,-86.03842116432452",0,0,0,0,2
2773494,2023-12-06T00:00:00Z,New Mexico,Clovis,"1900 N Thornton St,Clovis,New Mexico",Clovis High School,"34.41745254999999,-103.21644040022537",0,0,0,0,0
2771255,2023-12-05T00:00:00Z,Texas,Austin,"7104 Berkman Dr,Austin,Texas",Northeast Early College High School,"30.3240355,-97.69153516648888",6,3,0,0,1
2773085,2023-12-05T00:00:00Z,New York,Albany,"99 Slingerland St,Albany,New York",Green Tech High Charter School,"42.642737249999996,-73.77080908951396",0,0,0,0,1
2771781,2023-12-05T00:00:00Z,California,Redondo Beach,"1 Sea Hawk Way,Redondo Beach,California",Redondo Union High School,"33.84613985,-118.38265522733562",0,0,0,0,1
2772890,2023-12-05T00:00:00Z,Massachusetts,Chicopee,"820 Front St,Chicopee,Massachusetts",Chicopee High School,"42.14870025,-72.58433422387083",0,0,0,0,1
2771716,2023-12-05T00:00:00Z,Michigan,Grand Rapids,"2055 Rosewood Ave SE,Grand Rapids,Michigan",Ottawa Hills High School,"42.9255285,-85.6273920946989",0,0,0,0,1
2770765,2023-12-04T00:00:00Z,California,Redondo Beach,"1 Sea Hawk Way,Redondo Beach,California",Redondo Union High School,"33.84613985,-118.38265522733562",0,0,0,0,1
2771173,2023-12-04T00:00:00Z,Oklahoma,Elk City,"1221 Pioneer Rd,Elk City,Oklahoma",Elk City High School,"35.4207493,-99.4357606",0,0,0,0,1
2769999,2023-12-01T00:00:00Z,Vermont,Hinesburg,"10888 Rte 116,Hinesburg,Vermont",Hinesburg Community School,"44.32603055,-73.1079430798192",0,0,0,0,0
2768867,2023-12-01T00:00:00Z,South Carolina,Orangeburg,"300 College Ave,Orangeburg,South Carolina",South Carolina State University,"33.49878505,-80.84684338421943",0,1,0,0,1
2907206,2023-12-01T00:00:00Z,Nevada,Las Vegas,"333 S Pavilion Center Dr,Las Vegas,Nevada",Palo Verde High School,"36.170923,-115.33287801048328",0,0,0,0,1
2767652,2023-11-30T00:00:00Z,North Carolina,Durham,"3218 Rose of Sharon Rd,Durham,North Carolina",Riverside High School,"36.066507349999995,-78.94395299282372",0,0,0,0,0
2767655,2023-11-30T00:00:00Z,North Carolina,Lumberton,"3901 Fayetteville Rd,Lumberton,North Carolina",Lumberton High School,"34.60534654999999,-79.03269920022902",0,0,0,0,0
2768445,2023-11-30T00:00:00Z,Alabama,Greenville,"100 Tiger Dr,Greenville,Alabama",Greenville High School,"31.83724295,-86.65193617622656",0,0,0,0,1
2767443,2023-11-30T00:00:00Z,Texas,Houston,"2507 Mona Lee Ln,Houston,Texas",N/A,"29.6691124,-95.4631131",1,0,1,0,0
2766991,2023-11-29T00:00:00Z,Florida,Saint Petersburg,"1400 54th Ave S,Saint Petersburg,Florida",Lakewood High School,"27.7176833,-82.65249278641986",0,0,0,0,1
2766838,2023-11-29T00:00:00Z,North Carolina,Rocky Mount,"1400 Bethlehem Rd,Rocky Mount,North Carolina",Rocky Mount High School,"35.938984399999995,-77.8349817396969",0,0,0,0,1
2785277,2023-11-29T00:00:00Z,Iowa,Iowa City,"1930 Lakeside Dr,Iowa City,Iowa",Grant Wood Elementary School,"41.6342513,-91.50766405903076",0,0,0,0,1
2767177,2023-11-29T00:00:00Z,Kentucky,Louisville,"6415 Outer Loop,Louisville,Kentucky",Marion C. Moore School,"38.140759,-85.63919700979915",0,0,0,0,1
2765953,2023-11-28T00:00:00Z,North Carolina,Wadesboro,"96 Anson High School Rd,Wadesboro,North Carolina",Anson High School,"34.9767028,-80.10435357275912",0,0,0,0,1
2771149,2023-11-28T00:00:00Z,Virginia,Newport News,"1 Avenue of the Arts,Newport News,Virginia",James River Hall,"37.06391875,-76.4971763261212",0,0,0,0,1
2766207,2023-11-28T00:00:00Z,Ohio,Columbus,"284 N 22nd St,Columbus,Ohio",Champion Middle School,"39.9716825,-82.97026172165361",0,0,0,0,1
2765572,2023-11-28T00:00:00Z,Texas,Waxahachie,"3001 US-287,Waxahachie,Texas",Waxahachie High School,"32.42603685,-96.89318783825637",0,0,0,0,0
2766840,2023-11-28T00:00:00Z,Washington,Richland,"450 Hanford St,Richland,Washington",Hanford High School,"46.326424,-119.26775216788096",0,0,0,0,1
2766835,2023-11-28T00:00:00Z,Washington,Kennewick,"600 N Arthur St,Kennewick,Washington",Kamiakin High School,"46.217567450000004,-119.18905727781205",0,0,0,0,1
2764980,2023-11-27T00:00:00Z,South Carolina,Florence,"1119 N Irby St,Florence,South Carolina",Williams Middle School,"34.2137659,-79.7686732",0,0,0,0,1
2764821,2023-11-27T00:00:00Z,Kansas,Kansas City,"2214 N 59 St,Kansas City,Kansas",F.L. Schlagle High School,"39.13045075,-94.71907458534565",0,0,0,0,1
2765549,2023-11-27T00:00:00Z,Georgia,Lagrange,"1920 Hamilton Rd,Lagrange,Georgia",Troup County High School,"33.00034065,-85.01656956064178",0,0,0,0,1
2762927,2023-11-21T00:00:00Z,Nevada,Las Vegas,"4291 Pennwood Ave,Las Vegas,Nevada",Ed W Clark High School,"36.13551505,-115.19715182766932",0,0,0,0,1
2762362,2023-11-21T00:00:00Z,Minnesota,Saint Paul,"275 Lexington Pkwy N,Saint Paul,Minnesota",Central High School,"44.9499019,-93.14809242143095",0,0,0,0,1
2761194,2023-11-20T00:00:00Z,California,Santa Rosa,"1501 Mendocino Ave,Santa Rosa,California",Santa Rosa Junior COllege,"38.45463625,-122.7216064879756",0,0,0,0,1
3007789,2023-11-20T00:00:00Z,Missouri,Columbia,"1104 N Providence Rd,Columbia,Missouri",Hickman High School,"38.96365215,-92.33018787688142",0,0,0,0,1
2760605,2023-11-18T00:00:00Z,Tennessee,Knoxville,"1300 Phillip Fulmer Way,Knoxville,Tennessee",Neyland Stadium,"35.95506465,-83.92598717244445",0,0,0,0,1
2758692,2023-11-17T00:00:00Z,Louisiana,Lafayette,"315 Rue du Belier,Lafayette,Louisiana",Acadiana High School,"30.2043287,-92.08949989468465",0,0,0,0,1
2759551,2023-11-17T00:00:00Z,Maryland,Rockville,"250 Richard Montgomery Dr,Rockville,Maryland",Richard Montgomery High School,"39.07929905,-77.14679044978047",0,0,0,0,0
2757816,2023-11-16T00:00:00Z,Illinois,Peoria,"811 S Griswold St,Peoria,Illinois",Manual High School,"40.67957835,-89.63481663066057",0,0,0,0,1
2757461,2023-11-16T00:00:00Z,Tennessee,Martin,"201 Hannings Ln,Martin,Tennessee",University of Tennessee at Martin,"36.3414523,-88.8642273",0,0,0,0,0
2756405,2023-11-15T00:00:00Z,Kentucky,Lexington,"1600 Man O War Blvd,Lexington,Kentucky",Paul Laurence Dunbar High School,"38.016627,-84.57735701392923",0,0,0,0,1
2756262,2023-11-15T00:00:00Z,Alabama,Muscle Shoals,"100 Trojan Dr,Muscle Shoals,Alabama",Muscle Shoals Middle School,"34.7428382,-87.6503781344716",0,0,0,0,1
2756872,2023-11-15T00:00:00Z,Oregon,Salem,"2440 NE Lancaster Dr,Salem,Oregon",McKay High School,"44.95648125,-122.97951294688812",0,0,0,0,1
2757494,2023-11-15T00:00:00Z,Ohio,Toledo,"2200 Arlington Ave,Toledo,Ohio",Bowsher High School,"41.624506100000005,-83.5987582625936",0,0,0,0,1
2755367,2023-11-14T00:00:00Z,Tennessee,Munford,"1080 McLaughlin Dr,Munford,Tennessee",Munford High School,"35.4528609,-89.8009161",0,0,0,0,1
2756112,2023-11-14T00:00:00Z,Michigan,Lincoln Park,"1701 Champaign Rd,Lincoln Park,Michigan",Lincoln Park High School,"42.245425850000004,-83.18959159178567",0,0,0,0,1
2756292,2023-11-14T00:00:00Z,Illinois,Peoria,"811 S Griswold St,Peoria,Illinois",Manual High School,"40.67957835,-89.63481663066057",0,0,0,0,2
2755728,2023-11-14T00:00:00Z,California,Redlands,"1000 W Cypress Ave,Redlands,California",Cope Middle School,"34.04233255,-117.18869212449297",0,0,0,0,2
2755426,2023-11-14T00:00:00Z,Maryland,Bowie,"15200 Annapolis Rd,Bowie,Maryland",Bowie High School,"38.9787335,-76.74328049311595",0,0,0,0,1
2754860,2023-11-13T00:00:00Z,Texas,Victoria,"2200 E Red River St,Victoria,Texas",Victoria College,"28.8155588,-96.9814539",0,1,0,0,1
2756202,2023-11-13T00:00:00Z,Oregon,Medford,"1551 Cunningham Ave,Medford,Oregon",South Medford High School,"42.3039106,-122.89168007673395",0,0,0,0,0
2753938,2023-11-13T00:00:00Z,Texas,Prairie View,"200 block of E M Norris St,Prairie View,Texas",Prairie View A&M University,"30.09609545,-95.9870006795148",1,0,0,0,1
2754154,2023-11-13T00:00:00Z,New Jersey,Newark,"246 18th Ave,Newark,New Jersey",Central High School,"40.73030995,-74.19309321665062",0,1,0,0,0
2758102,2023-11-11T00:00:00Z,California,San Luis Obispo,"Cal Poly Rd,San Luis Obispo,California",California Polytechnic State University,"35.3074623,-120.66464833678835",0,0,0,0,2
2752988,2023-11-10T00:00:00Z,Georgia,Commerce,"272 Lakeview Dr,Commerce,Georgia",Commerce High School,"34.1981275,-83.4638788",0,0,0,0,1
2752417,2023-11-10T00:00:00Z,Texas,San Antonio,"400 Eagleland Dr,San Antonio,Texas",Brackenridge High School,"29.4048118,-98.48801813893792",0,0,0,0,1
2752997,2023-11-10T00:00:00Z,California,Vallejo,"840 Nebraska St,Vallejo,California",Vallejo High School,"38.11237235,-122.24499967303439",0,1,0,0,0
2751271,2023-11-09T00:00:00Z,Idaho,Boise,"1105 N 13th St,Boise,Idaho",North Junior High,"43.62577735,-116.2044195799457",0,0,0,0,1
2762596,2023-11-09T00:00:00Z,Ohio,Cleveland,"1701 Castle Ave,Cleveland,Ohio",Luis Muñoz Marin School Dual Language Academy,"41.470821,-81.69527992108428",0,0,0,0,1
2752084,2023-11-09T00:00:00Z,North Carolina,Huntersville,"11201 Old Statesville Rd,Huntersville,North Carolina",North Mecklenburg High School,"35.37234705,-80.83564505954001",0,0,0,0,1
2750939,2023-11-08T00:00:00Z,Ohio,Reynoldsburg,"8579 Summit Rd,Reynoldsburg,Ohio",Reynoldsburg High School - Summit Campus,"39.96953785,-82.75074295487765",0,0,0,0,1
2751265,2023-11-08T00:00:00Z,Pennsylvania,Philadelphia,"Cecil B Moore Ave and N Broad St,Philadelphia,Pennsylvania",Temple University Campus,"40.0052538,-75.15170515693715",0,0,0,0,0
2766494,2023-11-08T00:00:00Z,Georgia,Tucker,"2160 Idlewood Rd,Tucker,Georgia",Tucker Middle School,"33.84736935,-84.2140329773637",0,0,0,0,0
2750531,2023-11-07T00:00:00Z,Florida,Eustis,"1300 E Washington Ave,Eustis,Florida",Eustis High School,"28.860955500000003,-81.66643308878756",0,0,0,0,1
2749921,2023-11-07T00:00:00Z,Tennessee,Lebanon,"500 Blue Devil Blvd,Lebanon,Tennessee",Lebanon High School,"36.2019988,-86.2861024",0,0,0,0,1
2749926,2023-11-07T00:00:00Z,Tennessee,Nashville,"401 Walton Ln,Nashville,Tennessee",Maplewood High School,"36.2332278,-86.75050929722272",0,0,0,0,1
2750082,2023-11-07T00:00:00Z,Oklahoma,Oklahoma City,"11800 N Rockwell Ave,Oklahoma City,Oklahoma",Putnam City North High School,"35.58912765,-97.63670417434267",0,0,0,0,1
2750851,2023-11-07T00:00:00Z,Virginia,Blacksburg,"723 University City Blvd,Blacksburg,Virginia",N/A,"37.2386003,-80.41966187887644",1,0,1,0,0
2751274,2023-11-07T00:00:00Z,Texas,Allen,"1550 Edelweiss Dr,Allen,Texas",Alvis C Story Elementary School,"33.094742499999995,-96.62978265",0,0,0,0,0
2750007,2023-11-06T00:00:00Z,North Carolina,Cerro Gordo,"7294 Andrew Jackson Hwy SW,Cerro Gordo,North Carolina",West Columbus High School,"34.329034,-78.92342876419232",0,0,0,0,0
2749288,2023-11-06T00:00:00Z,Texas,Coahoma,"500 High School Dr,Coahoma,Texas",Coahoma Junior High School,"32.3020626,-101.30312421352619",0,0,0,0,0
2750216,2023-11-06T00:00:00Z,Arkansas,Arkadelphia,"401 High School Dr,Arkadelphia,Arkansas",Arkadelphia High School,"34.12316855,-93.09712474066015",0,0,0,0,1
2751137,2023-11-06T00:00:00Z,Ohio,Toledo,"701 E Central Ave,Toledo,Ohio",Woodward High School,"41.6798239,-83.52839205446168",0,0,0,0,1
2749349,2023-11-06T00:00:00Z,Utah,Lehi,"211 W Traverse Terrace Dr,Lehi,Utah",Viewpoint Middle School,"40.43653835,-111.85377814619113",0,0,0,0,0
2748104,2023-11-05T00:00:00Z,Illinois,Glenview,"2701 Central Rd,Glenview,Illinois",Springman Middle School,"42.06429385,-87.82414815282297",0,0,0,0,0
2749624,2023-11-04T00:00:00Z,South Carolina,Orangeburg,"300 College Ave,Orangeburg,South Carolina",South Carolina State University,"33.49878505,-80.84684338421943",0,0,0,0,1
2746811,2023-11-03T00:00:00Z,Florida,Fort Lauderdale,"2501 NW 11th St,Fort Lauderdale,Florida",Dillard High School,"26.1395132,-80.1755261",0,0,0,0,1
2746556,2023-11-02T00:00:00Z,Washington,Puyallup,"105 7th St SW,Puyallup,Washington",Puyallup High School,"47.191934,-122.30160785541865",0,0,0,0,1
2748460,2023-11-02T00:00:00Z,New Mexico,Las Cruces,"1950 Sonoma Ranch Blvd,Las Cruces,New Mexico",Centennial High School,"32.30370175,-106.71280847654984",0,0,0,0,1
2746444,2023-11-02T00:00:00Z,Maine,Presque Isle,"33 Edgemont Dr,Presque Isle,Maine",Northern Maine Community College,"46.69500415,-68.03535836001592",0,0,0,0,0
2747062,2023-11-02T00:00:00Z,Alabama,Smiths Station,"4228 Panther Pkwy,Smiths Station,Alabama",Smiths Station High School,"32.520949349999995,-85.08000456867197",0,0,0,0,1
2746884,2023-11-02T00:00:00Z,Louisiana,Baton Rouge,"1676 Glasgow Ave,Baton Rouge,Louisiana",Glasgow Middle School,"30.4079388,-91.14201302456935",0,0,0,0,1
2745372,2023-11-01T00:00:00Z,Georgia,Douglasville,"8705 Campbellton St,Douglasville,Georgia",Douglas County High School,"33.743046500000005,-84.74400154790875",0,0,0,0,1
2746256,2023-11-01T00:00:00Z,Maryland,Rosedale,"6700 Kenwood Ave,Rosedale,Maryland",Golden Ring Middle School,"39.33309775,-76.49828199114472",0,0,0,0,0
2745260,2023-10-31T00:00:00Z,Wisconsin,Janesville,"3125 Mineral Point Ave,Janesville,Wisconsin",Parker High School,"42.683692449999995,-89.06543314629124",0,0,0,0,1
2745913,2023-10-31T00:00:00Z,Washington,Centralia,"901 Johnson Rd,Centralia,Washington",Centralia Middle School,"46.72615865,-122.98306061164259",0,0,0,0,0
2744908,2023-10-30T00:00:00Z,Pennsylvania,Stroudsburg,"1100 W Main St,Stroudsburg,Pennsylvania",Stroudsburg High School,"40.984131899999994,-75.20531333422991",0,0,0,0,1
2745461,2023-10-30T00:00:00Z,Tennessee,Union City,"1111 High School Dr,Union City,Tennessee",Union City Middle School,"36.418815800000004,-89.0448691496523",0,0,0,0,1
2741819,2023-10-28T00:00:00Z,Massachusetts,Worcester,"486 Chandler St,Worcester,Massachusetts",Worcester State University,"42.26771945,-71.84270162752438",1,1,0,0,1
2741694,2023-10-28T00:00:00Z,Texas,San Antonio,"8400 N Loop 1604 W,San Antonio,Texas",Dub Farris Athletic Complex,"29.5648907,-98.6532095907236",0,0,0,1,0
2741290,2023-10-27T00:00:00Z,Maryland,Edgewood,"2415 Willoughby Beach Rd,Edgewood,Maryland",Edgewood High School,"39.4222105,-76.2861596",0,0,0,0,1
2741317,2023-10-27T00:00:00Z,Maryland,Baltimore,"2201 Presstman St,Baltimore,Maryland",Carver Vocational-Technical High School,"39.30451035,-76.6517081259784",0,1,0,2,5
2740874,2023-10-27T00:00:00Z,Utah,Logan,"162 W 100 S,Logan,Utah",Logan High School,"41.72806305,-111.83966056010293",0,0,0,0,1
2741256,2023-10-27T00:00:00Z,Wisconsin,Madison,"2222 E Washington Ave, Madison,Madison,Wisconsin",Madison East High School,"43.0975717,-89.35423164675093",0,0,0,0,1
2741579,2023-10-27T00:00:00Z,Texas,Port Neches,"1401 Merriman St,Port Neches,Texas",Port Neches-Groves High School,"29.9887768,-93.95266455115856",0,0,0,0,1
2742361,2023-10-27T00:00:00Z,California,South Gate,"5225 Tweedy Blvd,South Gate,California",Legacy High School,"33.940824500000005,-118.17755173035727",0,0,0,0,0
2743407,2023-10-27T00:00:00Z,Indiana,Muncie,"2000 W University Ave,Muncie,Indiana",Ball State University,"40.209723499999996,-85.41111683589489",0,0,0,0,1
2740227,2023-10-26T00:00:00Z,Tennessee,Nashville,"1150 Hunters Ln,Nashville,Tennessee",Hunters Lane High School,"36.2779781,-86.7536819",0,0,0,0,1
2740089,2023-10-26T00:00:00Z,Virginia,Virginia Beach,"1700 Dahlia Dr,Virginia Beach,Virginia",Green Run High School,"36.805353749999995,-76.11110540592448",0,0,0,0,1
2740473,2023-10-26T00:00:00Z,California,South Gate,"5225 Tweedy Blvd,South Gate,California",Legacy High School,"33.940824500000005,-118.17755173035727",0,0,0,1,1
2738950,2023-10-25T00:00:00Z,Louisiana,Shreveport,"9000 Walker Rd,Shreveport,Louisiana",Southwood High School,"32.4084452,-93.8162714",0,0,0,0,1
2737513,2023-10-24T00:00:00Z,Florida,Miami,"9600 SW 107th Ave,Miami,Florida",Atlantis Academy Miami,"25.7689882,-80.220882",0,0,0,0,1
2737448,2023-10-24T00:00:00Z,Kansas,Wichita,"2100 W 55th St S,Wichita,Kansas",Campus High School,"37.5945941,-97.3675621",0,0,0,0,1
2740014,2023-10-24T00:00:00Z,South Carolina,North Charleston,"2263 Otranto Rd,North Charleston,South Carolina",Deer Park Middle School,"32.96372565,-80.04903761288872",0,0,0,0,0
2737320,2023-10-24T00:00:00Z,Pennsylvania,Mckeesport,"1960 Eden Park Blvd,Mckeesport,Pennsylvania",McKeesport Area Senior High School,"40.343525299999996,-79.83071907421552",0,0,0,0,1
2737855,2023-10-24T00:00:00Z,Arkansas,Springdale,"2811 W Huntsville Ave,Springdale,Arkansas",Central Junior High School,"36.1880278,-94.16270786546238",0,0,0,0,1
2737052,2023-10-24T00:00:00Z,South Carolina,Anderson,"806 Pearman Dairy Rd,Anderson,South Carolina",Westside High School,"34.51739595,-82.68854354972342",0,0,0,0,1
2736556,2023-10-23T00:00:00Z,Maryland,Bethesda,"6400 Rock Spring Dr,Bethesda,Maryland",Walter Johnson High School,"39.02506835,-77.13010499631119",0,0,0,0,1
2736706,2023-10-23T00:00:00Z,Wisconsin,Germantown,"N118 W15860 Williams Dr,Germantown,Wisconsin",Kennedy Middle School,"43.232902949999996,-88.10618528699925",0,0,1,0,0
2734302,2023-10-20T00:00:00Z,North Carolina,Boonville,"2516 Longtown Rd,Boonville,North Carolina",Starmount High School,"36.18244275,-80.77125477163227",0,0,0,0,1
2736558,2023-10-20T00:00:00Z,Georgia,Atlanta,"700 Beckwith St SW,Atlanta,Georgia",Clark Atlanta University,"33.75012475,-84.41158897451389",0,1,0,0,0
2734544,2023-10-19T00:00:00Z,Georgia,Waynesboro,"356 Southside Dr,Waynesboro,Georgia",Burke County Middle School,"33.082217799999995,-82.02351986090653",0,0,0,0,0
2734518,2023-10-19T00:00:00Z,Indiana,Evansville,"2319 Stringtown Rd,Evansville,Indiana",Academy for Innovative Studies Diamond,"37.998447150000004,-87.55187494084527",0,0,0,0,1
2733807,2023-10-19T00:00:00Z,Michigan,Harper Woods,"20225 Beaconsfield St,Harper Woods,Michigan",Harper Woods High School,"42.443987699999994,-82.93413691500913",0,0,0,0,0
