Incident ID,Incident Date,State,City Or County,Address,Complete_Address,School name,Coordinates,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2589790,2023-05-05T00:00:00Z,Mississippi,Vicksburg,1320 Levee St,"1320 Levee St,Vicksburg,Mississippi",,"32.34916690752817,-90.88452912878932",0,4,0,0,0
2589981,2023-05-05T00:00:00Z,Missouri,Saint Louis,2837 Cherokee St,"2837 Cherokee St,Saint Louis,Missouri",,"38.594323599999996,-90.23145977143588",2,2,0,0,0
2587918,2023-05-03T00:00:00Z,Illinois,Chicago,6300  South Calumet Ave,"6300  South Calumet Ave,Chicago,Illinois",,"41.779028,-87.617366",0,4,0,0,0
2587386,2023-05-03T00:00:00Z,Georgia,Atlanta,1110 W Peachtree St NW,"1110 W Peachtree St NW,Atlanta,Georgia",,"33.7854302,-84.38852448554567",1,4,0,0,1
2588047,2023-05-02T00:00:00Z,Louisiana,Bossier City,3820 LA-782,"3820 LA-782,Bossier City,Louisiana",,"32.5298184678324,-93.6735148290377",2,2,0,0,1
2584772,2023-04-30T00:00:00Z,Kentucky,Paducah,505 S 8th St,"505 S 8th St,Paducah,Kentucky",,"37.08028659159794,-88.60040829720705",0,4,0,0,5
2584779,2023-04-30T00:00:00Z,Oklahoma,Oklahoma City,3000 W Memorial Rd,"3000 W Memorial Rd,Oklahoma City,Oklahoma",,"35.60993394897959,-97.57052048979592",1,3,0,0,0
2584743,2023-04-30T00:00:00Z,Georgia,Athens,1155 Mitchell Bridge Rd,"1155 Mitchell Bridge Rd,Athens,Georgia",,"33.9428318,-83.4509862",1,3,0,0,0
2584748,2023-04-30T00:00:00Z,Mississippi,Bay Saint Louis,1000  Old Blue Meadow Rd,"1000  Old Blue Meadow Rd,Bay Saint Louis,Mississippi",,"30.324969,-89.356583",2,4,0,0,1
2585718,2023-04-30T00:00:00Z,California,Mojave,15900  H St,"15900  H St,Mojave,California",,"35.053085,-118.176494",4,0,0,0,1
2584930,2023-04-30T00:00:00Z,Massachusetts,Lawrence,5 Royal St,"5 Royal St,Lawrence,Massachusetts",,"42.703618,-71.18455641048983",1,5,0,0,0
2585253,2023-04-30T00:00:00Z,Alabama,Birmingham,800  48th St N,"800  48th St N,Birmingham,Alabama",,"33.53781,-86.764191",0,4,0,0,1
2584240,2023-04-29T00:00:00Z,South Carolina,Columbia,600 Beckman Rd,"600 Beckman Rd,Columbia,South Carolina",,"34.08082,-80.979698",0,9,0,0,7
2584711,2023-04-29T00:00:00Z,Washington,Auburn,2500  B St NW,"2500  B St NW,Auburn,Washington",,"47.352156,-122.2324011",0,4,0,0,0
2583589,2023-04-28T00:00:00Z,Pennsylvania,Philadelphia,5900  Palmetto St,"5900  Palmetto St,Philadelphia,Pennsylvania",,"40.042949,-75.100534",3,1,0,0,3
2579262,2023-04-22T00:00:00Z,North Carolina,Winston Salem (Winston-salem),1256 Alder St,"1256 Alder St,Winston Salem (Winston-salem),North Carolina",,"36.08196314285714,-80.236532",1,4,0,0,0
2578168,2023-04-21T00:00:00Z,District of Columbia,Washington,500  Lebaum St SE,"500  Lebaum St SE,Washington,District of Columbia",,"38.8478609,-76.99890576979064",0,8,0,0,1
2577693,2023-04-20T00:00:00Z,New Jersey,Trenton,269 Hamilton Ave,"269 Hamilton Ave,Trenton,New Jersey",,"40.2145736,-74.7518267",1,3,0,0,0
2577642,2023-04-20T00:00:00Z,Connecticut,Hartford,Huntington St and Asylum Ave,"Huntington St and Asylum Ave,Hartford,Connecticut",,"41.771286,-72.6915896",1,3,0,0,0
2575621,2023-04-18T00:00:00Z,Maine,Bowdoin,1459 Augusta Rd,"1459 Augusta Rd,Bowdoin,Maine",,"44.0385259,-69.9407365",4,3,0,0,1
2576366,2023-04-18T00:00:00Z,North Carolina,Fayetteville,200  Alphin St,"200  Alphin St,Fayetteville,North Carolina",,"35.043643,-78.848843",1,3,0,0,2
2574091,2023-04-16T00:00:00Z,Mississippi,Biloxi,2466 Beach Blvd,"2466 Beach Blvd,Biloxi,Mississippi",,"30.3905873,-88.98080727492473",0,5,0,0,1
2573436,2023-04-15T00:00:00Z,Alabama,Dadeville,220 N Broadnax St,"220 N Broadnax St,Dadeville,Alabama",,"32.833889,-85.763621",4,32,0,2,6
2573200,2023-04-15T00:00:00Z,New Jersey,Newark,400  Leslie St,"400  Leslie St,Newark,New Jersey",,"40.710258,-74.223482",1,3,0,0,1
2573179,2023-04-15T00:00:00Z,Arizona,Phoenix,4617 W Indian School Rd,"4617 W Indian School Rd,Phoenix,Arizona",,"33.49487661520025,-112.15847730779105",0,4,0,0,0
2572997,2023-04-15T00:00:00Z,California,Northridge,19105 Parthenia St,"19105 Parthenia St,Northridge,California",,"34.22831095918367,-118.54941832653061",2,2,0,0,1
2573266,2023-04-15T00:00:00Z,Kentucky,Louisville,1200 Southwestern Pkwy,"1200 Southwestern Pkwy,Louisville,Kentucky",,"38.24299965,-85.83130571442669",2,4,0,0,0
2572471,2023-04-14T00:00:00Z,Missouri,Kansas City,3500 Prospect Ave,"3500 Prospect Ave,Kansas City,Missouri",,"39.062507,-94.553315",1,4,0,0,0
2571130,2023-04-13T00:00:00Z,New York,Bronx,1859 Westchester Ave,"1859 Westchester Ave,Bronx,New York",,"40.8327399,-73.8639081",0,4,0,0,0
2571648,2023-04-13T00:00:00Z,Michigan,Detroit,13570  Penrod St,"13570  Penrod St,Detroit,Michigan",,"42.3847936080402,-83.22084142211055",0,4,0,1,1
2570622,2023-04-12T00:00:00Z,Ohio,Toledo,998 Dorr St,"998 Dorr St,Toledo,Ohio",,"41.653049,-83.567182",1,5,0,0,0
2570985,2023-04-12T00:00:00Z,Indiana,Fort Wayne,3530 Harvester Ave,"3530 Harvester Ave,Fort Wayne,Indiana",,"41.0641601,-85.0922398",1,3,0,0,0
2570789,2023-04-12T00:00:00Z,North Carolina,Goldsboro,112 N. Leslie St,"112 N. Leslie St,Goldsboro,North Carolina",,"35.38040029624341,-77.98713102096484",1,5,0,0,0
2569434,2023-04-11T00:00:00Z,District of Columbia,Washington,4001 Benning Rd NE,"4001 Benning Rd NE,Washington,District of Columbia",,"38.893679500000005,-76.94645648372608",1,3,0,0,0
2568184,2023-04-10T00:00:00Z,Kentucky,Louisville,333 E Main St,"333 E Main St,Louisville,Kentucky",,"38.2558453,-85.7463046",5,5,1,0,0
